image,method,ssim,psnr,entropy,mean_diff,score
dataset/train/aneurysm/11_4.jpg,LUT_Autumn,0.5404407469014975,14.84276375855899,2.7833150595322453,0.1720658242702484,0.32486379114805297
dataset/train/aneurysm/11_7.jpg,EdgeEnhanced,0.9755673477510036,29.76764133316898,2.891824249056489,0.007015909068286419,0.6649863400608584
dataset/train/aneurysm/11_7.jpg,CLAHE,0.9639133089195461,29.560439591230107,3.6055565100563416,0.020926011726260185,0.6551340896619017
dataset/train/aneurysm/11_7.jpg,Gamma,0.8860234878292051,30.446440258770714,2.7848404460905383,0.02848534658551216,0.6199933161501244
dataset/train/aneurysm/11_7.jpg,Heatmap_Jet,0.8747478451336785,19.269180495767458,2.5570855486953246,0.03749683499336243,0.5454896385427715
dataset/train/aneurysm/11_7.jpg,LUT_Autumn,0.5285001544793093,14.709621970780905,2.558286774757398,0.17631223797798157,0.31724536146874377
dataset/train/aneurysm/11_8.jpg,EdgeEnhanced,0.9687437573332444,30.377990996781236,2.651040636741235,0.00672190310433507,0.6652954440264425
dataset/train/aneurysm/11_8.jpg,CLAHE,0.9713605844177791,29.608135255587555,3.8282607894366634,0.02326609566807747,0.6586758846087993
dataset/train/aneurysm/11_8.jpg,Gamma,0.9154376297445141,28.204823293509065,2.660000182823063,0.03776483237743378,0.6193947881578247
dataset/train/aneurysm/11_8.jpg,Heatmap_Jet,0.8300863534905679,16.628719844954784,2.381038612218426,0.07523845136165619,0.4997678055426814
dataset/train/aneurysm/11_8.jpg,LUT_Autumn,0.6625953191887908,15.214990633777123,2.6344549582114585,0.16698627173900604,0.3891903490492569
dataset/train/aneurysm/11_9.jpg,EdgeEnhanced,0.9839159258328175,31.053161646962714,2.7305876366174773,0.0050813001580536366,0.6772606727665743
dataset/train/aneurysm/11_9.jpg,CLAHE,0.9292753928141682,30.98776631891138,3.5488108122173823,0.020501065999269485,0.6464640811206984
dataset/train/aneurysm/11_9.jpg,Gamma,0.852077570141305,33.10814276570379,2.6782781560324627,0.01868092641234398,0.6209514563824065
dataset/train/aneurysm/11_9.jpg,Heatmap_Jet,0.7331341339756313,14.011240919679599,2.2784346059712695,0.08428336679935455,0.43377783914602236
dataset/train/aneurysm/11_9.jpg,LUT_Autumn,0.3944478202149977,14.4586342794499,2.433403117775235,0.18096832931041718,0.24778204992211478
dataset/train/aneurysm/12_1.jpg,EdgeEnhanced,0.9730287111192195,29.547626785015673,2.9861796169444954,0.007443202193826437,0.6623114758309385
dataset/train/aneurysm/12_1.jpg,CLAHE,0.9657044890234334,30.24013757682304,3.8649757926055117,0.01984003558754921,0.660325062855145
dataset/train/aneurysm/12_1.jpg,Gamma,0.8876160316374241,30.375373576572397,2.8909484724102286,0.028677811846137047,0.620324694908919
dataset/train/aneurysm/12_1.jpg,Heatmap_Jet,0.8590050833564645,18.564181279236646,2.6609869091289613,0.04227123036980629,0.5324333832796909
